STATION_NUMBER,YEAR,MONTH,MIN,MAX,Day,FlowValue,Symbol,DateKey
01AD001,1952,10,9.77000,90.30000,11,13.10000,,19521011
01AD001,1952,11,27.10000,81.30000,11,63.40000,,19521111
01AD001,1952,12,15.90000,37.70000,11,32.60000,,19521211
01AD001,1953,1,8.33000,42.80000,11,17.40000,,19530111
01AD001,1953,2,7.22000,53.80000,11,30.30000,,19530211
01AD001,1953,3,37.90000,70.80000,11,53.20000,,19530311
01AD001,1953,4,84.70000,230.00000,11,211.00000,,19530411
01AD001,1953,5,19.00000,220.00000,11,181.00000,,19530511
01AD001,1953,6,15.10000,54.40000,11,31.10000,,19530611
01AD001,1953,7,13.10000,68.20000,11,45.90000,,19530711
01AD001,1953,8,27.30000,48.10000,11,48.10000,,19530811
01AD001,1953,9,20.80000,29.40000,11,26.30000,,19530911
01AD001,1953,10,9.34000,20.70000,11,16.30000,,19531011
01AD001,1953,11,3.68000,10.10000,11,6.80000,,19531111
01AD001,1953,12,3.79000,6.12000,11,4.47000,B,19531211
01AD001,1954,1,4.59000,5.47000,11,4.59000,B,19540111
01AD001,1954,2,21.60000,38.80000,11,33.10000,B,19540211
01AD001,1954,3,36.20000,64.80000,11,60.00000,,19540311
01AD001,1954,4,29.40000,233.00000,11,32.30000,,19540411
01AD001,1954,5,82.10000,232.00000,11,211.00000,,19540511
01AD001,1954,6,16.40000,117.00000,11,90.60000,,19540611
01AD001,1954,7,26.10000,72.80000,11,26.90000,,19540711
01AD001,1954,8,40.50000,187.00000,11,118.00000,,19540811
01AD001,1954,9,15.40000,167.00000,11,15.60000,,19540911
01AD001,1954,10,43.60000,151.00000,11,68.00000,,19541011
01AD001,1954,11,24.40000,137.00000,11,49.30000,,19541111
01AD001,1954,12,32.60000,68.00000,11,43.00000,,19541211
01AD001,1955,1,16.40000,34.00000,11,33.70000,B,19550111
01AD001,1955,2,24.60000,57.20000,11,26.30000,B,19550211
01AD001,1955,3,35.10000,54.40000,11,41.60000,B,19550311
01AD001,1955,4,30.30000,292.00000,11,31.40000,,19550411
01AD001,1955,5,90.60000,351.00000,11,317.00000,,19550511
01AD001,1955,6,18.00000,145.00000,11,23.40000,,19550611
01AD001,1955,7,12.30000,49.80000,11,32.30000,,19550711
01AD001,1955,8,8.55000,40.50000,11,14.70000,,19550811
01AD001,1955,9,10.30000,34.50000,11,34.50000,,19550911
01AD001,1955,10,30.90000,61.70000,11,60.00000,,19551011
01AD001,1955,11,4.02000,41.10000,11,8.55000,,19551111
01AD001,1955,12,6.20000,27.90000,11,9.63000,B,19551211
01AD001,1956,1,10.60000,25.30000,11,13.90000,B,19560111
01AD001,1956,2,12.50000,28.90000,11,23.80000,B,19560211
01AD001,1956,3,9.34000,21.00000,11,16.60000,B,19560311
01AD001,1956,4,8.89000,101.00000,11,12.80000,B,19560411
01AD001,1956,5,70.20000,156.00000,11,131.00000,,19560511
01AD001,1956,6,26.30000,72.50000,11,71.40000,,19560611
01AD001,1956,7,10.90000,37.10000,11,31.40000,,19560711
01AD001,1956,8,10.20000,54.70000,11,52.70000,,19560811
01AD001,1956,9,8.01000,40.80000,11,33.40000,,19560911
01AD001,1956,10,4.13000,23.80000,11,4.13000,,19561011
01AD001,1956,11,2.29000,20.20000,11,18.10000,,19561111
01AD001,1956,12,1.78000,3.85000,11,1.87000,B,19561211
01AD001,1957,1,3.26000,12.50000,11,9.00000,B,19570111
01AD001,1957,2,7.22000,18.00000,11,7.73000,B,19570211
01AD001,1957,3,10.90000,16.60000,11,13.10000,B,19570311
01AD001,1957,4,10.20000,120.00000,11,11.70000,,19570411
01AD001,1957,5,20.00000,168.00000,11,166.00000,,19570511
01AD001,1957,6,14.70000,66.30000,11,34.30000,,19570611
01AD001,1957,7,35.70000,85.00000,11,68.00000,,19570711
01AD001,1957,8,8.89000,51.50000,11,19.80000,,19570811
01AD001,1957,9,5.30000,38.20000,11,34.00000,,19570911
01AD001,1957,10,3.40000,34.50000,11,31.40000,E,19571011
01AD001,1957,11,7.42000,79.90000,11,11.60000,E,19571111
01AD001,1957,12,24.60000,200.00000,11,50.70000,,19571211
01AD001,1958,1,19.00000,140.00000,11,55.50000,B,19580111
01AD001,1958,2,12.00000,62.30000,11,16.10000,B,19580211
01AD001,1958,3,9.12000,52.10000,11,43.00000,,19580311
01AD001,1958,4,34.80000,343.00000,11,39.90000,,19580411
01AD001,1958,5,18.60000,337.00000,11,223.00000,,19580511
01AD001,1958,6,26.10000,106.00000,11,38.20000,E,19580611
01AD001,1958,7,25.90000,94.90000,11,58.30000,E,19580711
01AD001,1958,8,22.90000,182.00000,11,95.40000,E,19580811
01AD001,1958,9,19.80000,94.00000,11,87.80000,E,19580911
01AD001,1958,10,16.40000,57.20000,11,18.30000,,19581011
01AD001,1958,11,8.10000,50.40000,11,32.30000,,19581111
01AD001,1958,12,10.80000,26.30000,11,10.80000,B,19581211
01AD001,1959,1,11.10000,26.90000,11,23.40000,B,19590111
01AD001,1959,2,11.60000,33.40000,11,28.30000,B,19590211
01AD001,1959,3,19.80000,35.40000,11,31.40000,B,19590311
01AD001,1959,4,17.60000,153.00000,11,40.80000,,19590411
01AD001,1959,5,19.40000,214.00000,11,212.00000,,19590511
01AD001,1959,6,32.60000,125.00000,11,94.90000,,19590611
01AD001,1959,7,15.40000,44.20000,11,24.40000,,19590711
01AD001,1959,8,11.10000,41.30000,11,40.50000,,19590811
01AD001,1959,9,10.40000,55.50000,11,12.70000,,19590911
01AD001,1959,10,10.10000,18.00000,11,12.50000,,19591011
01AD001,1959,11,14.60000,100.00000,11,64.60000,,19591111
01AD001,1959,12,33.70000,92.60000,11,65.40000,B,19591211
01AD001,1960,1,19.40000,47.60000,11,47.60000,B,19600111
01AD001,1960,2,27.30000,34.00000,11,30.30000,B,19600211
01AD001,1960,3,17.00000,45.60000,11,41.30000,B,19600311
01AD001,1960,4,16.70000,144.00000,11,25.50000,B,19600411
01AD001,1960,5,129.00000,303.00000,11,300.00000,,19600511
01AD001,1960,6,12.70000,47.60000,11,14.90000,,19600611
01AD001,1960,7,10.10000,43.60000,11,31.40000,,19600711
01AD001,1960,8,10.40000,35.10000,11,24.70000,,19600811
01AD001,1960,9,3.62000,27.50000,11,25.30000,,19600911
01AD001,1960,10,4.87000,22.50000,11,13.00000,E,19601011
01AD001,1960,11,3.17000,8.33000,11,7.76000,E,19601111
01AD001,1960,12,2.78000,47.30000,11,6.63000,B,19601211
01AD001,1961,1,6.06000,59.50000,11,9.17000,B,19610111
01AD001,1961,2,21.80000,29.20000,11,24.60000,B,19610211
01AD001,1961,3,18.70000,36.80000,11,31.70000,B,19610311
01AD001,1961,4,17.10000,92.60000,11,19.00000,B,19610411
01AD001,1961,5,103.00000,300.00000,11,251.00000,,19610511
01AD001,1961,6,15.30000,183.00000,11,53.80000,,19610611
01AD001,1961,7,16.40000,53.50000,11,36.20000,E,19610711
01AD001,1961,8,11.60000,52.10000,11,47.60000,E,19610811
01AD001,1961,9,8.55000,12.20000,11,11.20000,E,19610911
01AD001,1961,10,10.30000,57.80000,11,11.30000,E,19611011
01AD001,1961,11,6.63000,58.00000,11,35.10000,E,19611111
01AD001,1961,12,4.05000,40.80000,11,7.08000,B,19611211
01AD001,1962,1,3.96000,40.80000,11,22.90000,B,19620111
01AD001,1962,2,12.20000,22.00000,11,15.00000,B,19620211
01AD001,1962,3,13.20000,53.20000,11,25.30000,B,19620311
01AD001,1962,4,25.30000,86.60000,11,60.60000,,19620411
01AD001,1962,5,37.40000,143.00000,11,140.00000,,19620511
01AD001,1962,6,27.90000,94.30000,11,85.00000,,19620611
01AD001,1962,7,15.40000,59.50000,11,28.60000,E,19620711
01AD001,1962,8,13.50000,52.70000,11,37.90000,E,19620811
01AD001,1962,9,13.60000,57.80000,11,35.10000,E,19620911
01AD001,1962,10,8.44000,40.80000,11,35.40000,E,19621011
01AD001,1962,11,13.00000,140.00000,11,29.20000,E,19621111
01AD001,1962,12,14.70000,66.00000,11,66.00000,,19621211
01AD001,1963,1,29.70000,45.00000,11,43.60000,B,19630111
01AD001,1963,2,19.80000,45.00000,11,22.90000,B,19630211
01AD001,1963,3,12.00000,23.00000,11,21.20000,B,19630311
01AD001,1963,4,13.60000,100.00000,11,18.30000,B,19630411
01AD001,1963,5,119.00000,232.00000,11,231.00000,,19630511
01AD001,1963,6,17.50000,88.90000,11,51.00000,,19630611
01AD001,1963,7,16.80000,64.80000,11,54.90000,E,19630711
01AD001,1963,8,19.90000,59.70000,11,46.20000,E,19630811
01AD001,1963,9,16.30000,69.90000,11,43.60000,E,19630911
01AD001,1963,10,33.40000,146.00000,11,60.90000,,19631011
01AD001,1963,11,47.60000,182.00000,11,178.00000,,19631111
01AD001,1963,12,24.60000,116.00000,11,69.70000,,19631211
01AD001,1964,1,19.60000,51.00000,11,42.20000,A,19640111
01AD001,1964,2,17.40000,35.70000,11,25.30000,B,19640211
01AD001,1964,3,12.50000,18.20000,11,15.90000,A,19640311
01AD001,1964,4,13.70000,131.00000,11,15.20000,A,19640411
01AD001,1964,5,45.30000,182.00000,11,180.00000,A,19640511
01AD001,1964,6,35.40000,90.60000,11,67.10000,E,19640611
01AD001,1964,7,14.30000,51.50000,11,15.90000,E,19640711
01AD001,1964,8,15.00000,60.60000,11,22.90000,E,19640811
01AD001,1964,9,15.10000,56.60000,11,43.60000,E,19640911
01AD001,1964,10,8.55000,25.70000,11,9.71000,E,19641011
01AD001,1964,11,5.69000,19.10000,11,10.70000,,19641111
01AD001,1964,12,5.66000,55.20000,11,29.40000,,19641211
01AD001,1965,1,14.30000,55.50000,11,27.80000,B,19650111
01AD001,1965,2,27.90000,34.30000,11,34.30000,,19650211
01AD001,1965,3,10.70000,46.70000,11,32.80000,,19650311
01AD001,1965,4,13.60000,40.80000,11,18.40000,,19650411
01AD001,1965,5,14.20000,121.00000,11,16.20000,,19650511
01AD001,1965,6,20.00000,77.60000,11,37.70000,,19650611
01AD001,1965,7,11.00000,61.20000,11,39.10000,E,19650711
01AD001,1965,8,7.28000,46.70000,11,11.10000,E,19650811
01AD001,1965,9,6.91000,12.90000,11,11.50000,E,19650911
01AD001,1965,10,9.49000,71.60000,11,68.20000,E,19651011
01AD001,1965,11,20.90000,79.30000,11,37.70000,,19651111
01AD001,1965,12,5.04000,48.10000,11,38.50000,,19651211
01AD001,1966,1,6.77000,52.10000,11,14.10000,,19660111
01AD001,1966,2,6.46000,53.00000,11,29.40000,,19660211
01AD001,1966,3,6.65000,60.90000,11,59.70000,,19660311
01AD001,1966,4,43.30000,186.00000,11,50.40000,,19660411
01AD001,1966,5,78.70000,185.00000,11,151.00000,,19660511
01AD001,1966,6,22.00000,69.10000,11,54.40000,,19660611
01AD001,1966,7,13.30000,22.60000,11,19.80000,E,19660711
01AD001,1966,8,12.60000,14.60000,11,13.50000,E,19660811
01AD001,1966,9,11.20000,16.50000,11,13.20000,E,19660911
01AD001,1966,10,10.60000,38.20000,11,14.50000,E,19661011
01AD001,1966,11,36.80000,104.00000,11,80.40000,,19661111
01AD001,1966,12,27.20000,87.20000,11,70.20000,,19661211
01AD001,1967,1,15.90000,32.00000,11,27.80000,,19670111
01AD001,1967,2,24.20000,67.70000,11,29.40000,,19670211
01AD001,1967,3,15.40000,39.40000,11,36.00000,,19670311
01AD001,1967,4,14.90000,36.80000,11,16.40000,E,19670411
01AD001,1967,5,39.60000,173.00000,11,150.00000,,19670511
01AD001,1967,6,31.70000,84.70000,11,68.00000,,19670611
01AD001,1967,7,20.50000,58.90000,11,23.60000,E,19670711
01AD001,1967,8,20.50000,35.70000,11,32.30000,E,19670811
01AD001,1967,9,21.90000,111.00000,11,23.30000,E,19670911
01AD001,1967,10,60.60000,104.00000,11,88.60000,E,19671011
01AD001,1967,11,25.30000,64.00000,11,30.90000,,19671111
01AD001,1967,12,23.90000,63.70000,11,27.00000,,19671211
01AD001,1968,1,31.40000,83.50000,11,47.00000,,19680111
01AD001,1968,2,13.60000,56.60000,11,20.40000,,19680211
01AD001,1968,3,24.70000,55.80000,11,33.40000,,19680311
01AD001,1968,4,43.60000,292.00000,11,74.20000,,19680411
01AD001,1968,5,22.30000,282.00000,11,169.00000,,19680511
01AD001,1968,6,16.20000,38.80000,11,30.30000,,19680611
01AD001,1968,7,13.60000,47.60000,11,39.90000,,19680711
01AD001,1968,8,9.34000,13.50000,11,9.91000,E,19680811
01AD001,1968,9,9.06000,40.80000,11,9.77000,E,19680911
01AD001,1968,10,6.88000,38.80000,11,8.44000,E,19681011
01AD001,1968,11,6.06000,7.79000,11,7.28000,E,19681111
01AD001,1968,12,5.35000,28.60000,11,6.88000,,19681211
01AD001,1969,1,9.29000,25.90000,11,24.20000,,19690111
01AD001,1969,2,10.70000,31.40000,11,19.10000,,19690211
01AD001,1969,3,16.50000,28.20000,11,18.10000,,19690311
01AD001,1969,4,15.80000,100.00000,11,16.80000,,19690411
01AD001,1969,5,105.00000,416.00000,11,306.00000,,19690511
01AD001,1969,6,18.80000,203.00000,11,48.70000,,19690611
01AD001,1969,7,14.10000,35.40000,11,14.60000,,19690711
01AD001,1969,8,13.50000,43.30000,11,16.80000,,19690811
01AD001,1969,9,12.40000,53.80000,11,19.50000,,19690911
01AD001,1969,10,13.70000,52.10000,11,52.10000,,19691011
01AD001,1969,11,24.50000,122.00000,11,87.20000,,19691111
01AD001,1969,12,32.30000,79.00000,11,58.30000,,19691211
01AD001,1970,1,32.30000,45.30000,11,35.40000,,19700111
01AD001,1970,2,13.30000,39.90000,11,15.30000,,19700211
01AD001,1970,3,26.80000,64.80000,11,56.90000,,19700311
01AD001,1970,4,21.40000,153.00000,11,21.40000,,19700411
01AD001,1970,5,79.90000,246.00000,11,246.00000,,19700511
01AD001,1970,6,16.30000,100.00000,11,88.30000,,19700611
01AD001,1970,7,16.60000,47.60000,11,47.60000,,19700711
01AD001,1970,8,14.60000,37.70000,11,29.40000,,19700811
01AD001,1970,9,12.30000,18.30000,11,13.90000,E,19700911
01AD001,1970,10,12.60000,101.00000,11,13.40000,,19701011
01AD001,1970,11,15.90000,54.90000,11,39.10000,,19701111
01AD001,1970,12,6.06000,52.10000,11,51.00000,,19701211
01AD001,1971,1,5.75000,55.80000,11,10.50000,,19710111
01AD001,1971,2,25.60000,36.20000,11,30.60000,,19710211
01AD001,1971,3,16.40000,32.60000,11,28.90000,,19710311
01AD001,1971,4,12.40000,102.00000,11,12.50000,,19710411
01AD001,1971,5,111.00000,248.00000,11,234.00000,,19710511
01AD001,1971,6,12.00000,121.00000,11,13.90000,,19710611
01AD001,1971,7,11.40000,34.80000,11,21.20000,,19710711
01AD001,1971,8,11.00000,109.00000,11,11.00000,E,19710811
01AD001,1971,9,25.30000,108.00000,11,75.90000,,19710911
01AD001,1971,10,17.60000,45.90000,11,31.10000,E,19711011
01AD001,1971,11,13.90000,55.80000,11,28.30000,,19711111
01AD001,1971,12,9.60000,22.90000,11,11.50000,,19711211
01AD001,1972,1,12.20000,28.90000,11,14.70000,B,19720111
01AD001,1972,2,21.00000,64.00000,11,47.90000,,19720211
01AD001,1972,3,18.00000,45.30000,11,22.70000,,19720311
01AD001,1972,4,39.10000,78.40000,11,39.10000,,19720411
01AD001,1972,5,88.30000,297.00000,11,207.00000,,19720511
01AD001,1972,6,24.40000,191.00000,11,94.30000,,19720611
01AD001,1972,7,17.30000,40.20000,11,19.00000,E,19720711
01AD001,1972,8,12.00000,29.70000,11,17.00000,E,19720811
01AD001,1972,9,11.80000,34.80000,11,24.90000,E,19720911
01AD001,1972,10,30.30000,78.20000,11,78.20000,,19721011
01AD001,1972,11,20.50000,80.40000,11,72.20000,,19721111
01AD001,1972,12,20.00000,29.70000,11,28.60000,,19721211
01AD001,1973,1,9.12000,51.00000,11,31.70000,,19730111
01AD001,1973,2,15.30000,58.60000,11,36.80000,,19730211
01AD001,1973,3,52.70000,75.00000,11,56.40000,,19730311
01AD001,1973,4,55.50000,326.00000,11,59.20000,,19730411
01AD001,1973,5,123.00000,371.00000,11,320.00000,,19730511
01AD001,1973,6,20.10000,140.00000,11,84.70000,,19730611
01AD001,1973,7,14.40000,24.60000,11,16.00000,E,19730711
01AD001,1973,8,13.30000,23.10000,11,13.60000,E,19730811
01AD001,1973,9,19.30000,27.50000,11,19.50000,E,19730911
01AD001,1973,10,11.60000,23.80000,11,11.60000,,19731011
01AD001,1973,11,8.27000,14.60000,11,13.30000,,19731111
01AD001,1973,12,9.80000,96.60000,11,44.20000,,19731211
01AD001,1974,1,36.00000,88.10000,11,45.30000,,19740111
01AD001,1974,2,30.30000,39.10000,11,35.70000,,19740211
01AD001,1974,3,24.40000,43.00000,11,24.80000,,19740311
01AD001,1974,4,30.30000,106.00000,11,34.50000,,19740411
01AD001,1974,5,129.00000,442.00000,11,279.00000,,19740511
01AD001,1974,6,35.70000,245.00000,11,81.00000,,19740611
01AD001,1974,7,12.40000,34.80000,11,15.90000,E,19740711
01AD001,1974,8,12.50000,18.20000,11,13.50000,E,19740811
01AD001,1974,9,11.20000,15.00000,11,12.70000,E,19740911
01AD001,1974,10,8.21000,11.50000,11,8.64000,E,19741011
01AD001,1974,11,8.24000,14.90000,11,9.94000,E,19741111
01AD001,1974,12,13.30000,59.50000,11,45.90000,,19741211
01AD001,1975,1,27.80000,37.90000,11,30.90000,,19750111
01AD001,1975,2,23.10000,36.20000,11,31.10000,,19750211
01AD001,1975,3,18.50000,41.90000,11,21.70000,,19750311
01AD001,1975,4,29.70000,91.20000,11,31.70000,,19750411
01AD001,1975,5,95.70000,260.00000,11,223.00000,,19750511
01AD001,1975,6,33.10000,101.00000,11,82.10000,,19750611
01AD001,1975,7,13.50000,28.20000,11,17.80000,E,19750711
01AD001,1975,8,13.40000,24.20000,11,13.70000,E,19750811
01AD001,1975,9,10.40000,16.20000,11,11.80000,E,19750911
01AD001,1975,10,6.99000,12.00000,11,8.27000,E,19751011
01AD001,1975,11,8.64000,16.10000,11,10.30000,E,19751111
01AD001,1975,12,12.80000,27.50000,11,16.70000,E,19751211
01AD001,1976,1,18.70000,24.20000,11,20.90000,,19760111
01AD001,1976,2,19.70000,31.70000,11,22.70000,,19760211
01AD001,1976,3,24.20000,61.40000,11,30.00000,,19760311
01AD001,1976,4,66.80000,213.00000,11,187.00000,,19760411
01AD001,1976,5,127.00000,236.00000,11,214.00000,,19760511
01AD001,1976,6,15.90000,126.00000,11,60.30000,,19760611
01AD001,1976,7,15.30000,18.00000,11,16.70000,E,19760711
01AD001,1976,8,12.50000,94.60000,11,66.80000,,19760811
01AD001,1976,9,16.00000,61.40000,11,20.80000,E,19760911
01AD001,1976,10,26.80000,133.00000,11,57.20000,,19761011
01AD001,1976,11,33.70000,104.00000,11,85.00000,,19761111
01AD001,1976,12,30.60000,67.40000,11,36.00000,E,19761211
01AD001,1977,1,27.90000,51.00000,11,51.00000,,19770111
01AD001,1977,2,21.30000,35.10000,11,27.90000,,19770211
01AD001,1977,3,19.30000,28.60000,11,20.70000,,19770311
01AD001,1977,4,31.40000,289.00000,11,50.70000,,19770411
01AD001,1977,5,150.00000,334.00000,11,328.00000,,19770511
01AD001,1977,6,30.60000,78.20000,11,71.60000,,19770611
01AD001,1977,7,10.50000,68.50000,11,26.90000,E,19770711
01AD001,1977,8,11.90000,23.50000,11,22.90000,E,19770811
01AD001,1977,9,11.30000,23.80000,11,13.60000,E,19770911
01AD001,1977,10,12.00000,82.30000,11,21.50000,E,19771011
01AD001,1977,11,25.00000,66.40000,11,31.10000,E,19771111
01AD001,1977,12,16.70000,57.90000,11,28.00000,,19771211
01AD001,1978,1,18.60000,43.70000,11,35.40000,,19780111
01AD001,1978,2,34.80000,38.80000,11,37.60000,,19780211
01AD001,1978,3,22.60000,45.60000,11,35.60000,,19780311
01AD001,1978,4,17.00000,93.80000,11,17.00000,E,19780411
01AD001,1978,5,82.60000,310.00000,11,248.00000,,19780511
01AD001,1978,6,32.50000,59.50000,11,56.30000,,19780611
01AD001,1978,7,20.00000,31.00000,11,21.00000,E,19780711
01AD001,1978,8,13.30000,28.30000,11,15.50000,E,19780811
01AD001,1978,9,8.40000,23.00000,11,14.10000,E,19780911
01AD001,1978,10,6.52000,10.00000,11,8.70000,E,19781011
01AD001,1978,11,3.56000,11.50000,11,10.20000,,19781111
01AD001,1978,12,3.49000,26.40000,11,7.01000,,19781211
01AD001,1979,1,13.70000,31.40000,11,15.40000,,19790111
01AD001,1979,2,14.40000,33.20000,11,25.10000,,19790211
01AD001,1979,3,23.10000,143.00000,11,38.00000,E,19790311
01AD001,1979,4,107.00000,297.00000,11,130.00000,,19790411
01AD001,1979,5,45.90000,383.00000,11,275.00000,,19790511
01AD001,1979,6,28.50000,80.20000,11,74.50000,,19790611
01AD001,1979,7,16.40000,33.50000,11,18.40000,E,19790711
01AD001,1979,8,17.30000,33.00000,11,24.90000,E,19790811
01AD001,1979,9,14.80000,56.00000,11,16.70000,E,19790911
01AD001,1979,10,12.00000,47.40000,11,38.80000,,19791011
01AD001,1979,11,19.50000,28.80000,11,20.20000,E,19791111
01AD001,1979,12,22.10000,36.70000,11,32.50000,,19791211
01AD001,1980,1,16.50000,67.20000,11,62.40000,,19800111
01AD001,1980,2,16.00000,37.90000,11,27.00000,,19800211
01AD001,1980,3,13.90000,23.40000,11,19.90000,,19800311
01AD001,1980,4,15.90000,149.00000,11,33.80000,,19800411
01AD001,1980,5,34.20000,151.00000,11,100.00000,,19800511
01AD001,1980,6,24.30000,36.10000,11,29.00000,E,19800611
01AD001,1980,7,23.00000,55.90000,11,40.20000,,19800711
01AD001,1980,8,54.30000,85.50000,11,58.90000,,19800811
01AD001,1980,9,39.00000,79.70000,11,54.60000,,19800911
01AD001,1980,10,44.70000,79.60000,11,75.90000,,19801011
01AD001,1980,11,24.30000,43.30000,11,26.50000,E,19801111
01AD001,1980,12,36.80000,60.10000,11,41.90000,,19801211
01AD001,1981,1,29.90000,49.80000,11,47.70000,,19810111
01AD001,1981,2,26.60000,121.00000,11,27.40000,,19810211
01AD001,1981,3,51.00000,130.00000,11,101.00000,,19810311
01AD001,1981,4,54.50000,157.00000,11,118.00000,,19810411
01AD001,1981,5,101.00000,197.00000,11,147.00000,,19810511
01AD001,1981,6,29.10000,104.00000,11,43.50000,,19810611
01AD001,1981,7,36.50000,57.00000,11,50.00000,E,19810711
01AD001,1981,8,44.00000,146.00000,11,75.00000,E,19810811
01AD001,1981,9,12.20000,62.00000,11,42.00000,E,19810911
01AD001,1981,10,9.00000,88.90000,11,16.00000,B,19811011
01AD001,1981,11,41.90000,95.20000,11,79.10000,,19811111
01AD001,1981,12,39.80000,53.70000,11,44.20000,,19811211
01AD001,1982,1,29.90000,63.30000,11,51.30000,,19820111
01AD001,1982,2,21.30000,33.90000,11,32.10000,,19820211
01AD001,1982,3,11.80000,24.20000,11,15.00000,,19820311
01AD001,1982,4,17.50000,174.00000,11,22.60000,,19820411
01AD001,1982,5,37.70000,283.00000,11,280.00000,,19820511
01AD001,1982,6,18.50000,54.30000,11,21.60000,,19820611
01AD001,1982,7,27.30000,59.00000,11,29.30000,B,19820711
01AD001,1982,8,12.00000,36.00000,11,25.00000,B,19820811
01AD001,1982,9,12.20000,17.30000,11,13.80000,B,19820911
01AD001,1982,10,14.70000,36.30000,11,14.90000,B,19821011
01AD001,1982,11,5.90000,32.00000,11,12.00000,B,19821111
01AD001,1982,12,6.20000,39.80000,11,34.90000,,19821211
01AD001,1983,1,35.90000,63.30000,11,63.30000,,19830111
01AD001,1983,2,29.20000,60.30000,11,51.30000,,19830211
01AD001,1983,3,21.00000,37.90000,11,24.10000,,19830311
01AD001,1983,4,36.40000,389.00000,11,49.80000,,19830411
01AD001,1983,5,43.60000,390.00000,11,308.00000,,19830511
01AD001,1983,6,27.40000,78.60000,11,78.60000,,19830611
01AD001,1983,7,9.20000,31.50000,11,28.90000,B,19830711
01AD001,1983,8,22.20000,32.00000,11,28.30000,B,19830811
01AD001,1983,9,8.80000,20.50000,11,10.30000,B,19830911
01AD001,1983,10,8.80000,31.30000,11,9.60000,B,19831011
01AD001,1983,11,9.21000,80.30000,11,12.60000,,19831111
01AD001,1983,12,26.60000,82.00000,11,68.40000,,19831211
01AD001,1984,1,29.60000,79.40000,11,38.00000,,19840111
01AD001,1984,2,23.80000,55.60000,11,34.10000,,19840211
01AD001,1984,3,20.20000,33.80000,11,21.10000,,19840311
01AD001,1984,4,29.00000,325.00000,11,41.70000,,19840411
